rental_id,date,hour,minute,user_id,station_id,duration_minutes
R031380,2017-01-24,18,18,U0947,S085,14
R031381,2017-01-24,18,27,U0170,S006,14
R031382,2017-01-24,18,33,U0642,S074,26
R031383,2017-01-24,18,56,U0508,S067,28
R031384,2017-01-24,18,36,U0437,S040,24
R031385,2017-01-24,18,34,U0027,S038,20
R031386,2017-01-24,18,39,U0118,S087,17
R031387,2017-01-24,18,25,U0165,S099,17
R031388,2017-01-24,18,54,U0787,S036,29
R031389,2017-01-24,18,51,U0593,S074,22
R031390,2017-01-24,18,40,U0887,S086,27
R031391,2017-01-24,18,12,U0934,S025,27
R031392,2017-01-24,18,8,U0938,S099,23
R031393,2017-01-24,18,29,U0785,S053,11
R031394,2017-01-24,18,29,U0903,S083,12
R031395,2017-01-24,18,21,U0301,S065,11
R031396,2017-01-24,18,17,U0378,S092,15
R031397,2017-01-24,19,10,U0035,S050,22
R031398,2017-01-24,19,43,U0984,S062,19
R031399,2017-01-24,19,45,U0372,S092,11
R031400,2017-01-24,19,20,U0425,S074,25
R031401,2017-01-24,19,12,U0408,S053,22
R031402,2017-01-24,19,48,U0033,S099,17
R031403,2017-01-24,19,11,U0902,S048,27
R031404,2017-01-24,19,9,U0597,S007,22
R031405,2017-01-24,19,2,U0332,S083,17
R031406,2017-01-24,19,35,U0857,S048,30
R031407,2017-01-24,19,40,U0312,S089,12
R031408,2017-01-24,19,43,U0614,S087,26
R031409,2017-01-24,19,5,U0298,S030,22
R031410,2017-01-24,19,11,U0005,S046,17
R031411,2017-01-24,19,43,U0368,S056,18
R031412,2017-01-24,19,31,U0441,S038,20
R031413,2017-01-24,19,58,U0900,S020,21
R031414,2017-01-24,19,52,U0124,S071,20
R031415,2017-01-24,19,52,U0985,S006,19
R031416,2017-01-24,19,47,U0671,S020,25
R031417,2017-01-24,19,19,U0695,S012,10
R031418,2017-01-24,19,38,U0371,S012,23
R031419,2017-01-24,19,38,U0370,S040,11
R031420,2017-01-24,19,15,U0334,S096,30
R031421,2017-01-24,19,38,U0330,S075,25
R031422,2017-01-24,19,5,U0439,S028,26
R031423,2017-01-24,19,50,U0821,S007,11
R031424,2017-01-24,19,38,U0635,S062,21
R031425,2017-01-24,19,3,U0939,S042,19
R031426,2017-01-24,19,0,U0124,S028,10
R031427,2017-01-24,19,47,U0603,S035,24
R031428,2017-01-24,19,59,U0781,S061,13
R031429,2017-01-24,19,49,U0671,S087,15
R031430,2017-01-24,19,52,U0539,S020,28
R031431,2017-01-24,19,6,U0014,S006,26
R031432,2017-01-24,19,5,U0651,S085,29
R031433,2017-01-24,19,8,U0181,S025,29
R031434,2017-01-24,19,32,U0847,S020,25
R031435,2017-01-24,19,17,U0455,S039,28
R031436,2017-01-24,19,48,U0599,S021,10
R031437,2017-01-24,19,3,U0924,S030,13
R031438,2017-01-24,19,49,U0118,S071,12
R031439,2017-01-24,19,6,U0161,S012,25
R031440,2017-01-24,19,52,U0709,S062,23
R031441,2017-01-24,19,46,U0107,S089,14
R031442,2017-01-24,19,31,U0123,S086,12
R031443,2017-01-24,19,8,U0819,S031,20
R031444,2017-01-24,19,54,U0594,S083,26
R031445,2017-01-24,19,14,U0369,S099,26
R031446,2017-01-24,19,16,U0629,S085,25
R031447,2017-01-24,19,45,U0983,S092,17
R031448,2017-01-24,19,16,U0603,S044,12
R031449,2017-01-24,19,25,U0535,S087,18
R031450,2017-01-24,19,46,U0245,S100,20
R031451,2017-01-24,19,31,U0931,S043,11
R031452,2017-01-24,19,31,U0223,S062,17
R031453,2017-01-24,19,40,U0673,S041,17
R031454,2017-01-24,19,59,U0705,S053,13
R031455,2017-01-24,19,44,U0791,S032,21
R031456,2017-01-24,19,40,U0273,S035,14
R031457,2017-01-24,19,49,U0953,S056,16
R031458,2017-01-24,19,36,U0669,S085,21
R031459,2017-01-24,20,20,U0697,S035,59
R031460,2017-01-24,20,9,U0393,S029,18
R031461,2017-01-24,20,22,U0273,S081,55
R031462,2017-01-24,20,31,U0824,S086,51
R031463,2017-01-24,20,10,U0429,S034,15
R031464,2017-01-24,20,17,U0607,S061,33
R031465,2017-01-24,20,50,U0076,S081,24
R031466,2017-01-24,20,38,U0584,S095,57
R031467,2017-01-24,20,9,U0957,S065,55
R031468,2017-01-24,20,49,U0946,S019,37
R031469,2017-01-24,20,23,U0268,S012,49
R031470,2017-01-24,20,36,U0708,S060,60
R031471,2017-01-24,20,32,U0937,S087,33
R031472,2017-01-24,20,30,U0892,S094,29
R031473,2017-01-24,20,26,U0103,S028,26
R031474,2017-01-24,20,16,U0865,S072,55
R031475,2017-01-24,20,1,U0902,S073,53
R031476,2017-01-24,20,48,U0519,S015,51
R031477,2017-01-24,20,53,U0312,S037,20
R031478,2017-01-24,20,2,U0262,S047,27
R031479,2017-01-24,20,48,U0284,S047,45
R031480,2017-01-24,20,44,U0954,S002,50
R031481,2017-01-24,20,25,U0202,S046,17
R031482,2017-01-24,20,36,U0638,S053,45
R031483,2017-01-24,20,27,U0097,S083,46
R031484,2017-01-24,20,16,U0668,S091,23
R031485,2017-01-24,20,27,U0464,S040,24
R031486,2017-01-24,20,39,U0658,S083,32
R031487,2017-01-24,20,1,U0891,S088,31
R031488,2017-01-24,20,7,U0606,S086,21
R031489,2017-01-24,20,52,U0047,S081,32
R031490,2017-01-24,20,50,U0748,S021,40
R031491,2017-01-24,20,26,U0302,S003,29
R031492,2017-01-24,20,18,U0651,S018,27
R031493,2017-01-24,20,17,U0119,S036,26
R031494,2017-01-24,20,42,U0648,S035,44
R031495,2017-01-24,20,8,U0972,S054,48
R031496,2017-01-24,20,46,U0697,S039,50
R031497,2017-01-24,20,15,U0116,S098,60
R031498,2017-01-24,20,54,U0563,S020,33
R031499,2017-01-24,20,46,U0937,S067,35
R031500,2017-01-24,20,28,U0004,S096,54
R031501,2017-01-24,20,0,U0035,S044,29
R031502,2017-01-24,20,5,U0137,S075,16
R031503,2017-01-24,20,49,U0430,S048,35
R031504,2017-01-24,20,57,U0655,S019,15
R031505,2017-01-24,20,41,U0199,S091,42
R031506,2017-01-24,20,18,U0651,S044,54
R031507,2017-01-24,20,4,U0833,S022,57
R031508,2017-01-24,20,21,U0800,S087,52
R031509,2017-01-24,20,55,U0770,S074,50
R031510,2017-01-24,20,57,U0012,S024,46
R031511,2017-01-24,20,23,U0772,S099,38
R031512,2017-01-24,20,4,U0343,S037,48
R031513,2017-01-24,20,47,U0804,S018,60
R031514,2017-01-24,21,14,U0048,S058,33
R031515,2017-01-24,21,57,U0561,S008,41
R031516,2017-01-24,21,34,U0197,S016,17
R031517,2017-01-24,21,9,U0760,S081,22
R031518,2017-01-24,21,40,U0544,S081,17
R031519,2017-01-24,21,9,U0372,S027,54
R031520,2017-01-24,21,16,U0522,S100,54
R031521,2017-01-24,21,45,U0988,S086,37
R031522,2017-01-24,21,17,U0912,S093,47
R031523,2017-01-24,21,55,U0898,S016,45
R031524,2017-01-24,21,11,U0895,S087,25
R031525,2017-01-24,21,36,U0431,S097,32
R031526,2017-01-24,21,59,U0102,S100,33
R031527,2017-01-24,21,21,U0265,S099,19
R031528,2017-01-24,21,6,U0256,S051,20
R031529,2017-01-24,21,23,U0620,S096,55
R031530,2017-01-24,21,15,U0888,S072,20
R031531,2017-01-24,21,34,U0722,S071,30
R031532,2017-01-24,21,19,U0776,S078,51
R031533,2017-01-24,21,6,U0869,S058,45
R031534,2017-01-24,21,2,U0901,S068,29
R031535,2017-01-24,21,49,U0775,S007,15
R031536,2017-01-24,21,52,U0411,S032,28
R031537,2017-01-24,21,11,U0415,S032,19
R031538,2017-01-24,21,19,U0174,S085,18
R031539,2017-01-24,21,1,U0440,S092,38
R031540,2017-01-24,21,38,U0660,S097,21
R031541,2017-01-24,21,30,U0060,S018,51
R031542,2017-01-24,21,20,U0140,S030,39
R031543,2017-01-24,21,11,U0102,S013,49
R031544,2017-01-24,21,46,U0929,S055,20
R031545,2017-01-24,21,25,U0690,S040,34
R031546,2017-01-24,21,1,U0955,S074,42
R031547,2017-01-24,21,44,U0481,S044,52
R031548,2017-01-24,21,25,U0409,S069,59
R031549,2017-01-24,21,26,U0825,S052,22
R031550,2017-01-24,21,23,U0274,S033,15
R031551,2017-01-24,21,44,U0252,S100,43
R031552,2017-01-24,21,17,U0437,S074,60
R031553,2017-01-24,21,47,U0830,S010,39
R031554,2017-01-24,21,57,U0828,S064,31
R031555,2017-01-24,21,13,U0174,S005,30
R031556,2017-01-24,21,7,U0405,S042,24
R031557,2017-01-24,21,56,U0322,S071,40
R031558,2017-01-24,21,6,U0759,S002,28
R031559,2017-01-24,21,14,U0579,S028,21
R031560,2017-01-24,21,40,U0752,S008,33
R031561,2017-01-24,21,45,U0226,S062,26
R031562,2017-01-24,21,49,U0032,S013,31
R031563,2017-01-24,22,39,U0003,S023,45
R031564,2017-01-24,22,38,U0699,S005,46
R031565,2017-01-24,22,35,U0717,S040,27
R031566,2017-01-24,22,33,U0974,S026,34
R031567,2017-01-24,22,15,U0258,S030,37
R031568,2017-01-24,22,58,U0488,S091,44
R031569,2017-01-24,22,53,U0814,S002,59
R031570,2017-01-24,22,21,U0340,S082,27
R031571,2017-01-24,22,46,U0057,S001,55
R031572,2017-01-24,22,47,U0827,S050,33
R031573,2017-01-24,22,5,U0755,S023,42
R031574,2017-01-24,22,39,U0675,S030,58
R031575,2017-01-24,22,38,U0138,S008,35
R031576,2017-01-24,22,7,U0445,S041,24
R031577,2017-01-24,22,28,U0281,S004,42
R031578,2017-01-24,22,28,U0272,S035,45
R031579,2017-01-24,22,59,U0891,S057,56
R031580,2017-01-24,22,15,U0578,S070,57
R031581,2017-01-24,22,29,U0129,S018,34
R031582,2017-01-24,23,46,U0890,S045,52
R031583,2017-01-24,23,24,U0746,S027,42
R031584,2017-01-24,23,55,U0449,S079,49
R031585,2017-01-24,23,30,U0034,S049,44
R031586,2017-01-24,23,23,U0473,S051,27
R031587,2017-01-24,23,20,U0274,S005,40
R031588,2017-01-24,23,44,U0395,S068,49
R031589,2017-01-24,23,1,U0669,S100,59
R031590,2017-01-24,23,41,U0223,S053,53
R031591,2017-01-24,23,13,U0836,S006,33
R031592,2017-01-24,23,57,U0786,S040,35
R031593,2017-01-24,23,49,U0546,S066,39
R031594,2017-01-24,23,42,U0271,S077,20
R031595,2017-01-24,23,6,U0307,S074,48
R031596,2017-01-24,23,59,U0523,S033,53
R031597,2017-01-24,23,0,U0496,S001,57
R031598,2017-01-24,23,39,U0872,S082,19
R031599,2017-01-24,23,12,U0334,S010,30
R031600,2017-01-24,23,33,U0445,S072,33
R031601,2017-01-24,23,49,U0930,S047,54
R031602,2017-01-24,23,34,U0112,S012,27
R031603,2017-01-24,23,32,U0946,S038,60
R031604,2017-01-24,23,11,U0858,S100,20
R031605,2017-01-25,0,20,U0612,S079,20
R031606,2017-01-25,0,28,U0411,S025,59
R031607,2017-01-25,0,51,U0212,S092,43
R031608,2017-01-25,0,34,U0779,S045,32
R031609,2017-01-25,0,49,U0664,S031,38
R031610,2017-01-25,0,35,U0808,S006,22
R031611,2017-01-25,0,17,U0244,S010,58
R031612,2017-01-25,0,31,U0689,S075,47
R031613,2017-01-25,0,7,U0860,S028,56
R031614,2017-01-25,0,16,U0826,S052,48
R031615,2017-01-25,0,40,U0583,S028,52
R031616,2017-01-25,0,13,U0641,S028,30
R031617,2017-01-25,0,22,U0713,S075,31
R031618,2017-01-25,0,4,U0573,S043,43
R031619,2017-01-25,0,11,U0621,S076,44
R031620,2017-01-25,0,0,U0825,S063,29
R031621,2017-01-25,0,2,U0044,S097,19
R031622,2017-01-25,0,17,U0981,S047,18
R031623,2017-01-25,0,55,U0115,S061,21
R031624,2017-01-25,0,45,U0665,S061,20
R031625,2017-01-25,0,22,U0459,S065,16
R031626,2017-01-25,0,45,U0965,S077,40
R031627,2017-01-25,0,52,U0273,S097,18
R031628,2017-01-25,0,7,U0281,S062,15
R031629,2017-01-25,0,20,U0221,S088,29
R031630,2017-01-25,0,32,U0111,S064,15
R031631,2017-01-25,0,11,U0285,S092,48
R031632,2017-01-25,0,47,U0148,S050,36
R031633,2017-01-25,0,35,U0125,S014,52
R031634,2017-01-25,0,19,U0179,S022,45
R031635,2017-01-25,0,14,U0751,S057,29
R031636,2017-01-25,0,52,U0297,S100,45
R031637,2017-01-25,0,25,U0372,S054,17
R031638,2017-01-25,0,21,U0259,S047,39
R031639,2017-01-25,0,27,U0448,S015,22
R031640,2017-01-25,0,32,U0940,S099,26
R031641,2017-01-25,0,46,U0007,S033,32
R031642,2017-01-25,0,23,U0296,S089,35
R031643,2017-01-25,0,46,U0936,S077,38
R031644,2017-01-25,0,35,U0301,S021,37
R031645,2017-01-25,0,48,U0290,S040,22
R031646,2017-01-25,0,24,U0684,S094,52
R031647,2017-01-25,0,39,U0489,S014,38
R031648,2017-01-25,0,30,U0005,S001,19
R031649,2017-01-25,0,52,U0904,S008,29
R031650,2017-01-25,0,40,U0503,S074,23
R031651,2017-01-25,0,16,U0941,S053,25
R031652,2017-01-25,0,16,U0148,S078,56
R031653,2017-01-25,0,49,U0817,S005,23
R031654,2017-01-25,0,14,U0106,S003,41
R031655,2017-01-25,0,1,U0958,S035,42
R031656,2017-01-25,0,9,U0121,S011,36
R031657,2017-01-25,0,28,U0220,S066,17
R031658,2017-01-25,0,32,U0182,S009,53
R031659,2017-01-25,0,39,U0342,S081,49
R031660,2017-01-25,0,6,U0640,S031,16
R031661,2017-01-25,0,4,U0431,S053,22
R031662,2017-01-25,0,29,U0945,S053,45
R031663,2017-01-25,0,46,U0685,S019,55
R031664,2017-01-25,0,57,U0970,S005,18
R031665,2017-01-25,0,19,U0775,S053,55
R031666,2017-01-25,0,21,U0914,S050,59
R031667,2017-01-25,0,55,U0645,S055,37
R031668,2017-01-25,0,27,U0883,S012,41
R031669,2017-01-25,0,6,U0572,S001,51
R031670,2017-01-25,0,40,U0456,S022,33
R031671,2017-01-25,0,33,U0091,S097,53
R031672,2017-01-25,0,21,U0144,S006,17
R031673,2017-01-25,0,4,U0379,S011,32
R031674,2017-01-25,1,37,U0274,S081,15
R031675,2017-01-25,1,41,U0025,S012,27
R031676,2017-01-25,1,34,U0405,S061,42
R031677,2017-01-25,1,40,U0442,S091,18
R031678,2017-01-25,1,58,U0071,S010,27
R031679,2017-01-25,1,36,U0289,S057,41
R031680,2017-01-25,1,13,U0891,S047,15
R031681,2017-01-25,1,58,U0209,S062,49
R031682,2017-01-25,1,38,U0879,S084,24
R031683,2017-01-25,1,24,U0355,S030,45
R031684,2017-01-25,1,44,U0388,S021,48
R031685,2017-01-25,1,47,U0797,S019,22
R031686,2017-01-25,1,2,U0475,S071,37
R031687,2017-01-25,1,31,U0981,S025,60
R031688,2017-01-25,1,12,U0948,S056,43
R031689,2017-01-25,1,12,U0236,S015,60
R031690,2017-01-25,1,7,U0378,S026,37
R031691,2017-01-25,1,11,U0327,S067,59
R031692,2017-01-25,1,23,U0116,S015,48
R031693,2017-01-25,1,26,U0391,S040,32
R031694,2017-01-25,1,44,U0279,S024,52
R031695,2017-01-25,1,47,U0067,S003,50
R031696,2017-01-25,1,25,U0304,S087,45
R031697,2017-01-25,1,4,U0743,S100,37
R031698,2017-01-25,1,16,U0070,S007,60
R031699,2017-01-25,1,56,U0994,S017,37
R031700,2017-01-25,1,9,U0558,S070,55
R031701,2017-01-25,1,2,U0811,S062,25
R031702,2017-01-25,1,24,U0622,S085,48
R031703,2017-01-25,1,8,U0905,S032,19
R031704,2017-01-25,1,7,U0995,S088,17
R031705,2017-01-25,1,16,U0094,S037,57
R031706,2017-01-25,1,49,U0934,S093,60
R031707,2017-01-25,1,2,U0622,S001,52
R031708,2017-01-25,1,9,U0953,S026,28
R031709,2017-01-25,1,17,U0472,S053,21
R031710,2017-01-25,1,36,U0365,S024,54
R031711,2017-01-25,1,37,U0394,S062,53
R031712,2017-01-25,1,42,U0616,S081,56
R031713,2017-01-25,1,33,U0887,S043,29
R031714,2017-01-25,1,52,U0696,S050,47
R031715,2017-01-25,1,34,U0494,S020,51
R031716,2017-01-25,1,36,U0843,S075,40
R031717,2017-01-25,1,15,U0606,S045,29
R031718,2017-01-25,1,54,U0915,S020,38
R031719,2017-01-25,1,41,U0438,S017,38
R031720,2017-01-25,1,18,U0491,S094,26
R031721,2017-01-25,1,43,U0453,S096,29
R031722,2017-01-25,1,8,U0917,S038,20
R031723,2017-01-25,1,6,U0388,S017,29
R031724,2017-01-25,1,58,U0003,S077,30
R031725,2017-01-25,1,31,U0360,S029,36
R031726,2017-01-25,1,52,U0320,S019,48
R031727,2017-01-25,1,54,U0861,S055,41
R031728,2017-01-25,1,7,U0407,S059,26
R031729,2017-01-25,1,42,U0549,S034,40
R031730,2017-01-25,1,7,U0287,S091,47
R031731,2017-01-25,1,20,U0446,S043,37
R031732,2017-01-25,1,8,U0727,S020,16
R031733,2017-01-25,1,9,U0537,S089,29
R031734,2017-01-25,1,12,U0384,S007,49
R031735,2017-01-25,1,7,U0098,S067,35
R031736,2017-01-25,1,11,U0264,S018,55
R031737,2017-01-25,1,34,U0869,S055,15
R031738,2017-01-25,1,41,U0838,S087,32
R031739,2017-01-25,1,52,U0724,S004,32
R031740,2017-01-25,1,48,U0538,S062,50
R031741,2017-01-25,1,18,U0573,S045,39
R031742,2017-01-25,1,5,U0145,S077,56
R031743,2017-01-25,1,51,U0217,S066,18
R031744,2017-01-25,1,23,U0473,S096,21
R031745,2017-01-25,1,40,U0305,S014,18
R031746,2017-01-25,1,59,U0974,S058,20
R031747,2017-01-25,1,52,U0852,S098,40
R031748,2017-01-25,1,53,U0856,S084,57
R031749,2017-01-25,1,11,U0694,S028,28
R031750,2017-01-25,1,29,U0999,S010,24
R031751,2017-01-25,1,30,U0451,S099,54
R031752,2017-01-25,1,24,U0253,S013,18
R031753,2017-01-25,1,22,U0359,S056,15
R031754,2017-01-25,1,46,U0878,S004,18
R031755,2017-01-25,1,43,U0811,S011,34
R031756,2017-01-25,1,22,U0751,S092,58
R031757,2017-01-25,1,51,U0340,S017,25
R031758,2017-01-25,1,36,U0033,S037,21
R031759,2017-01-25,1,52,U0514,S093,54
R031760,2017-01-25,2,57,U0202,S075,25
R031761,2017-01-25,2,33,U0410,S023,42
R031762,2017-01-25,2,19,U0269,S077,23
R031763,2017-01-25,2,44,U0817,S099,32
R031764,2017-01-25,2,42,U0266,S070,35
R031765,2017-01-25,2,27,U0874,S080,49
R031766,2017-01-25,2,5,U0288,S054,37
R031767,2017-01-25,2,42,U0176,S085,23
R031768,2017-01-25,2,1,U0341,S014,24
R031769,2017-01-25,2,33,U0978,S067,33
R031770,2017-01-25,2,26,U0873,S059,57
R031771,2017-01-25,2,10,U0288,S042,29
R031772,2017-01-25,2,56,U0745,S022,20
R031773,2017-01-25,2,11,U0767,S067,42
R031774,2017-01-25,2,26,U0576,S072,43
R031775,2017-01-25,2,51,U0645,S087,23
R031776,2017-01-25,2,41,U0370,S024,18
R031777,2017-01-25,2,53,U0807,S067,50
R031778,2017-01-25,2,20,U0437,S016,29
R031779,2017-01-25,2,38,U0188,S057,50
R031780,2017-01-25,2,5,U0321,S006,48
R031781,2017-01-25,3,39,U0470,S095,24
R031782,2017-01-25,3,48,U0019,S056,49
R031783,2017-01-25,3,55,U0884,S056,36
R031784,2017-01-25,3,31,U0851,S009,40
R031785,2017-01-25,3,40,U0460,S016,35
R031786,2017-01-25,3,45,U0950,S089,50
R031787,2017-01-25,3,12,U0484,S026,55
R031788,2017-01-25,3,45,U0436,S014,18
R031789,2017-01-25,3,42,U0154,S093,55
R031790,2017-01-25,3,48,U0347,S062,53
R031791,2017-01-25,3,25,U0945,S050,18
R031792,2017-01-25,3,21,U0030,S098,37
R031793,2017-01-25,3,18,U0616,S016,55
R031794,2017-01-25,3,59,U0373,S043,30
R031795,2017-01-25,3,31,U0414,S095,47
R031796,2017-01-25,3,28,U0731,S081,15
R031797,2017-01-25,3,16,U0167,S089,37
R031798,2017-01-25,3,26,U0770,S065,58
R031799,2017-01-25,3,47,U0375,S096,29
R031800,2017-01-25,3,3,U0403,S054,32
R031801,2017-01-25,3,5,U0666,S047,41
R031802,2017-01-25,3,42,U0396,S095,36
R031803,2017-01-25,3,5,U0219,S090,16
R031804,2017-01-25,3,41,U0609,S001,27
R031805,2017-01-25,3,2,U0276,S035,24
R031806,2017-01-25,3,35,U0200,S091,33
R031807,2017-01-25,3,17,U0636,S065,60
R031808,2017-01-25,3,56,U0745,S061,16
R031809,2017-01-25,3,12,U0483,S008,28
R031810,2017-01-25,3,39,U0178,S072,16
R031811,2017-01-25,3,55,U0110,S058,45
R031812,2017-01-25,3,45,U0969,S021,15
R031813,2017-01-25,3,59,U0677,S067,59
R031814,2017-01-25,3,37,U0566,S082,29
R031815,2017-01-25,3,3,U0363,S037,17
R031816,2017-01-25,3,54,U0845,S006,50
R031817,2017-01-25,3,5,U0740,S016,47
R031818,2017-01-25,3,27,U0215,S002,58
R031819,2017-01-25,3,49,U0358,S056,36
R031820,2017-01-25,3,52,U0403,S060,56
R031821,2017-01-25,3,40,U0322,S094,32
R031822,2017-01-25,3,40,U0610,S091,55
R031823,2017-01-25,3,15,U0593,S051,26
R031824,2017-01-25,3,22,U0308,S036,29
R031825,2017-01-25,3,33,U0824,S081,55
R031826,2017-01-25,3,31,U0482,S086,34
R031827,2017-01-25,3,22,U0630,S045,48
R031828,2017-01-25,3,6,U0701,S085,53
R031829,2017-01-25,3,16,U0775,S036,48
R031830,2017-01-25,3,25,U0364,S005,28
R031831,2017-01-25,3,1,U0406,S046,45
R031832,2017-01-25,3,3,U0919,S055,56
R031833,2017-01-25,3,8,U0316,S006,41
R031834,2017-01-25,3,20,U0797,S022,30
R031835,2017-01-25,3,12,U0232,S008,47
R031836,2017-01-25,3,1,U0417,S092,52
R031837,2017-01-25,3,0,U0550,S086,36
R031838,2017-01-25,3,39,U0641,S009,55
R031839,2017-01-25,3,48,U0873,S068,41
R031840,2017-01-25,3,23,U0186,S057,18
R031841,2017-01-25,3,53,U0548,S027,48
R031842,2017-01-25,4,47,U0758,S026,17
R031843,2017-01-25,4,43,U0705,S004,54
R031844,2017-01-25,4,22,U0593,S055,59
R031845,2017-01-25,4,9,U0693,S058,40
R031846,2017-01-25,4,49,U0304,S025,20
R031847,2017-01-25,4,28,U0046,S067,50
R031848,2017-01-25,4,1,U0259,S063,29
R031849,2017-01-25,4,12,U0696,S041,16
R031850,2017-01-25,4,16,U0777,S006,29
R031851,2017-01-25,4,16,U0446,S020,47
R031852,2017-01-25,4,46,U0354,S062,41
R031853,2017-01-25,4,4,U0695,S070,26
R031854,2017-01-25,4,34,U0116,S057,50
R031855,2017-01-25,4,40,U0782,S083,52
R031856,2017-01-25,4,17,U0626,S025,50
R031857,2017-01-25,4,19,U0392,S050,22
R031858,2017-01-25,4,49,U0783,S021,50
R031859,2017-01-25,4,3,U0858,S098,54
R031860,2017-01-25,4,45,U0436,S013,54
R031861,2017-01-25,4,19,U0004,S071,53
R031862,2017-01-25,4,13,U0137,S038,29
R031863,2017-01-25,4,32,U0775,S066,25
R031864,2017-01-25,4,45,U0511,S010,49
R031865,2017-01-25,4,0,U0316,S058,31
R031866,2017-01-25,4,31,U0661,S059,17
R031867,2017-01-25,4,57,U0382,S033,18
R031868,2017-01-25,4,56,U0044,S043,44
R031869,2017-01-25,4,22,U0207,S041,47
R031870,2017-01-25,4,22,U0518,S068,23
R031871,2017-01-25,4,57,U0294,S038,41
R031872,2017-01-25,4,17,U0432,S072,57
R031873,2017-01-25,4,47,U0683,S095,55
R031874,2017-01-25,4,49,U0227,S076,53
R031875,2017-01-25,4,2,U0357,S016,28
R031876,2017-01-25,4,21,U0391,S011,19
R031877,2017-01-25,4,48,U0780,S054,58
R031878,2017-01-25,4,40,U0062,S049,28
R031879,2017-01-25,4,49,U0341,S014,25
R031880,2017-01-25,4,48,U0886,S062,31
R031881,2017-01-25,4,40,U0573,S031,21
R031882,2017-01-25,4,23,U0789,S084,52
R031883,2017-01-25,4,42,U0909,S036,21
R031884,2017-01-25,4,40,U0158,S090,18
R031885,2017-01-25,4,20,U0206,S097,55
R031886,2017-01-25,4,35,U0346,S064,18
R031887,2017-01-25,4,24,U0395,S038,58
R031888,2017-01-25,4,53,U0132,S023,26
R031889,2017-01-25,4,19,U0306,S024,23
R031890,2017-01-25,4,16,U0925,S010,37
R031891,2017-01-25,4,20,U0731,S075,52
R031892,2017-01-25,4,9,U0460,S078,59
R031893,2017-01-25,4,25,U0840,S009,21
R031894,2017-01-25,4,18,U0710,S037,41
R031895,2017-01-25,4,25,U0319,S026,29
R031896,2017-01-25,4,23,U0006,S013,28
R031897,2017-01-25,4,1,U0029,S046,59
R031898,2017-01-25,4,30,U0622,S001,31
R031899,2017-01-25,4,10,U0669,S087,36
R031900,2017-01-25,4,48,U0777,S074,28
R031901,2017-01-25,4,45,U0359,S057,34
R031902,2017-01-25,4,13,U0990,S006,26
R031903,2017-01-25,4,5,U0768,S062,55
R031904,2017-01-25,4,51,U0569,S014,22
R031905,2017-01-25,4,42,U0344,S082,16
R031906,2017-01-25,4,15,U0699,S096,38
R031907,2017-01-25,4,56,U0850,S006,38
R031908,2017-01-25,4,17,U0606,S020,49
R031909,2017-01-25,4,6,U0685,S082,59
R031910,2017-01-25,4,39,U0987,S006,53
R031911,2017-01-25,4,6,U0596,S098,21
R031912,2017-01-25,4,41,U0901,S020,19
R031913,2017-01-25,4,27,U0079,S083,54
R031914,2017-01-25,4,9,U0426,S100,49
R031915,2017-01-25,4,35,U0735,S028,29
R031916,2017-01-25,4,32,U0711,S037,22
R031917,2017-01-25,4,19,U0475,S078,17
R031918,2017-01-25,4,17,U0828,S023,29
R031919,2017-01-25,4,34,U0298,S047,18
R031920,2017-01-25,5,6,U0233,S080,52
R031921,2017-01-25,5,58,U0403,S066,20
R031922,2017-01-25,5,2,U0914,S010,15
R031923,2017-01-25,5,52,U1000,S076,27
R031924,2017-01-25,5,39,U0577,S077,38
R031925,2017-01-25,5,18,U0816,S060,25
R031926,2017-01-25,5,42,U0356,S066,33
R031927,2017-01-25,5,57,U0389,S067,57
R031928,2017-01-25,5,38,U0795,S025,21
R031929,2017-01-25,5,32,U0058,S045,38
R031930,2017-01-25,5,36,U0500,S066,33
R031931,2017-01-25,5,39,U0617,S082,33
R031932,2017-01-25,5,0,U0875,S099,44
R031933,2017-01-25,5,42,U0939,S036,54
R031934,2017-01-25,5,21,U0008,S025,60
R031935,2017-01-25,5,26,U0923,S036,60
R031936,2017-01-25,5,30,U0120,S082,51
R031937,2017-01-25,5,38,U0060,S012,36
R031938,2017-01-25,5,57,U0174,S061,48
R031939,2017-01-25,5,47,U0706,S056,19
R031940,2017-01-25,5,58,U0129,S098,59
R031941,2017-01-25,5,35,U0400,S044,49
R031942,2017-01-25,5,21,U0719,S008,35
R031943,2017-01-25,5,32,U0247,S032,59
R031944,2017-01-25,5,56,U0235,S056,15
R031945,2017-01-25,5,26,U0248,S003,22
R031946,2017-01-25,5,16,U0664,S022,25
R031947,2017-01-25,5,53,U0901,S077,16
R031948,2017-01-25,5,43,U0453,S011,48
R031949,2017-01-25,5,38,U0102,S078,28
R031950,2017-01-25,5,3,U0412,S028,47
R031951,2017-01-25,5,31,U0966,S003,51
R031952,2017-01-25,5,39,U0024,S045,25
R031953,2017-01-25,5,24,U0007,S087,21
R031954,2017-01-25,5,7,U0150,S016,19
R031955,2017-01-25,5,34,U0075,S020,41
R031956,2017-01-25,5,19,U0493,S060,27
R031957,2017-01-25,5,49,U0012,S009,32
R031958,2017-01-25,5,46,U0418,S078,46
R031959,2017-01-25,5,3,U0908,S068,15
R031960,2017-01-25,5,17,U0316,S010,22
R031961,2017-01-25,5,11,U0768,S008,40
